GUID;complete;media_language;srt_language;last_changed_on_amara;revision;url;touched;amara_key;amara_language
5ef93193-8ad9-4cb3-8804-548bbd6faf24;True;eng;en;2020-03-17T17:38:16Z;9;https://mirror.selfnet.de/c3subtitles/congress/36c3/36c3-11034-eng-deu-Tales_of_old_untethering_iOS_11.en.srt;2020-03-17T17:58:05Z;xSOXVv10I6Mr;en
66bbe840-baea-4ccf-af25-f81a3ae3dd44;True;eng;en;2020-03-17T20:03:52Z;10;https://mirror.selfnet.de/c3subtitles/congress/36c3/36c3-11039-eng-deu-fra-Quantum_Computing_Are_we_there_yet.en.srt;2020-03-17T20:13:05Z;tdlUZ0ud8FHl;en
ba5874d0-d12e-4878-b929-69be90c5dab4;True;eng;en;2020-03-21T09:09:09Z;12;https://mirror.selfnet.de/c3subtitles/congress/36c3/36c3-11155-eng-deu-Mathematical_diseases_in_climate_models_and_how_to_cure_them.en.srt;2020-03-21T09:13:05Z;BUKvn2iYTy0U;en
95eba607-f3bd-4ee6-b822-57a0efb3cf2f;True;eng;en;2020-03-21T13:00:45Z;3;https://mirror.selfnet.de/c3subtitles/congress/36c3/36c3-10592-eng-deu-pol-Fairtronics.en.srt;2020-03-21T13:13:04Z;9LH6N8PB9wH0;en
05b80d17-217d-412c-8a1f-0bedbc7d39e4;True;deu;de;2020-03-23T16:36:24Z;5;https://mirror.selfnet.de/c3subtitles/congress/36c3/36c3-10717-deu-eng-spa-Was_hat_die_PSD2_je_fuer_uns_getan.de.srt;2020-03-23T17:13:04Z;yM9Kgaq3Nb8o;de
049a34da-5074-499e-a388-dab768f9e032;True;eng;en;2020-03-29T14:40:00Z;5;https://mirror.selfnet.de/c3subtitles/congress/36c3/36c3-10693-eng-deu-spa-No_Bodys_Business_But_Mine_a_dive_into_Menstruation_Apps.en.srt;2020-03-29T15:13:04Z;9YSOt980cRuD;en
05930be8-d978-4499-ad35-6068d0575666;False;eng;en;2020-03-30T13:15:04Z;11;https://mirror.selfnet.de/c3subtitles/congress/36c3/36c3-10800-eng-deu-Creating_Resilient_and_Sustainable_Mobile_Phones.en.srt;2020-03-30T13:16:09Z;TDUzJppTMvgw;en
170c8a30-2d88-406a-8b6e-4575a2cf156d;True;eng;en;2020-04-01T10:08:33Z;14;https://mirror.selfnet.de/c3subtitles/congress/36c3/36c3-10991-eng-deu-spa-Science_for_future.en.srt;2020-04-01T11:14:04Z;GUl2GKRQ2hJi;en
110bffee-288c-48df-948f-05cdca65b2b5;True;deu;de;2020-04-04T10:23:35Z;16;https://mirror.selfnet.de/c3subtitles/congress/36c3/36c3-10738-deu-eng-fra-Extinction_Rebellion.de.srt;2020-04-04T11:13:07Z;wqiuqJ1IOCPu;de
da8f10ec-5c27-4b39-9209-191b7d865eca;False;-;es-mx;2020-04-05T19:03:05Z;4;https://mirror.selfnet.de/c3subtitles/congress/36c3/36c3-10661-eng-deu-spa-Psychedelic_Medicine_-_Hacking_Psychiatry.es-mx.srt;2020-04-05T19:10:44Z;rxfjltMfQpOI;es-mx
da4cf268-c340-4f54-9498-19625cae3f03;True;deu;de;2020-04-05T20:30:22Z;14;https://mirror.selfnet.de/c3subtitles/congress/36c3/36c3-11114-deu-eng-fra-Die_Affaere_Hannibal.de.srt;2020-04-05T21:13:08Z;Xb5CaBTvVAt6;de
099b9161-902b-50ca-a308-d86e2825ce27;True;eng;en;2020-04-06T12:15:32Z;3;https://mirror.selfnet.de/c3subtitles/congress/36c3/36c3-wikipakawg-68-eng-deu-Free_Software_for_Open_Science.en.srt;2020-04-08T09:28:59Z;8sQkZmI7YpDq;en
b10c47dd-cd48-49cb-ad5c-723c6cbdc201;True;deu;de;2020-04-06T17:36:25Z;6;https://mirror.selfnet.de/c3subtitles/congress/36c3/36c3-10963-deu-eng-Der_netzpolitische_Jahresrueckblick.de.srt;2020-04-06T21:45:05Z;v9QlNRhuNimp;de
1994b28a-5725-4b4a-a289-e759eb647dd8;True;eng;en;2020-04-11T10:00:37Z;5;https://mirror.selfnet.de/c3subtitles/congress/36c3/36c3-10574-eng-deu-fra-Human_Rights_at_a_Global_Crossroads.en.srt;2020-04-11T10:14:04Z;nmh3EacpltNd;en
d274ccf9-c5ed-4b88-a641-7ca8d5b4cedc;True;deu;de;2020-04-12T11:31:56Z;12;https://mirror.selfnet.de/c3subtitles/congress/36c3/36c3-10950-deu-eng-spa-Warum_die_Card10_kein_Medizinprodukt_ist.de.srt;2020-04-12T12:14:04Z;rmGjEZM2j237;de
cbb2284e-3a0f-5878-9342-414b8a0be7fe;True;eng;en;2020-04-14T09:29:11Z;2;https://mirror.selfnet.de/c3subtitles/events/wikidatacon/2019/wikidatacon2019-1000-eng-Opening_session.en.srt;2020-04-14T10:14:10Z;7CIkKjJ93M4z;en
99bba505-b74c-58ac-b3dd-74695ca1684b;True;eng;en;2020-04-14T09:30:01Z;2;https://mirror.selfnet.de/c3subtitles/events/wikidatacon/2019/wikidatacon2019-1037-eng-All_the_worlds_GLAM_institutions_-_and_how_we_tried_to_find_them.en.srt;2020-04-14T10:14:10Z;CRkxtZvpZX1o;en
b24f9f0e-0d68-5155-8351-cafd4187cc7f;True;eng;en;2020-04-14T09:30:56Z;2;https://mirror.selfnet.de/c3subtitles/events/wikidatacon/2019/wikidatacon2019-1119-eng-Analysing_Translation_of_Wikidata_Properties.en.srt;2020-04-14T10:14:09Z;e45sabUJg01m;en
acf85748-287f-52fb-b9c1-2561143c3957;True;eng;en;2020-04-14T09:31:42Z;2;https://mirror.selfnet.de/c3subtitles/events/wikidatacon/2019/wikidatacon2019-1101-eng-Barriers_to_Using_Wikidata_as_a_Knowledge_Base.en.srt;2020-04-14T10:14:09Z;xVK4AMI8qAtR;en
974223b8-574a-5367-902a-a32cca2f1e89;True;eng;en;2020-04-14T09:32:29Z;2;https://mirror.selfnet.de/c3subtitles/events/wikidatacon/2019/wikidatacon2019-16-eng-Birthday_celebration_presents_demo.en.srt;2020-04-14T10:14:11Z;g4sBeJrwiihX;en
c7f9ae80-4dcb-5ef3-a071-8c4d11dd6a30;True;eng;en;2020-04-14T09:33:09Z;2;https://mirror.selfnet.de/c3subtitles/events/wikidatacon/2019/wikidatacon2019-1144-eng-Cheminformatics_to_improve_Wikidata_on_chemical_compounds.en.srt;2020-04-14T10:14:07Z;pZrvY1KioT0K;en
ab317523-b5e2-5602-9333-4cc76e6a7194;True;eng;en;2020-04-14T09:34:05Z;2;https://mirror.selfnet.de/c3subtitles/events/wikidatacon/2019/wikidatacon2019-21-eng-Closing_session.en.srt;2020-04-14T10:14:04Z;yGC0GyoLoeeg;en
bc1b47a3-b26c-5b44-ac76-f3756e1b4258;True;eng;en;2020-04-14T09:34:54Z;2;https://mirror.selfnet.de/c3subtitles/events/wikidatacon/2019/wikidatacon2019-7-eng-Education_panel.en.srt;2020-04-14T10:14:11Z;N3ylkPN5Q5Ak;en
b279d86c-4ff6-5b87-a34e-26fa1954b265;True;eng;en;2020-04-14T09:36:22Z;2;https://mirror.selfnet.de/c3subtitles/events/wikidatacon/2019/wikidatacon2019-1009-eng-Experimenting_with_Wikidata_in_the_Saami_languages.en.srt;2020-04-14T10:14:12Z;73ZBORSp95DJ;en
a7be8b3c-5c23-5f3f-ba0f-e89a45233b1e;True;eng;en;2020-04-14T09:37:14Z;2;https://mirror.selfnet.de/c3subtitles/events/wikidatacon/2019/wikidatacon2019-1076-eng-HerNaturalHistory.en.srt;2020-04-14T10:14:11Z;0jeLdxfnqKaf;en
493d5296-35a8-5409-8661-1baff1aada0d;True;eng;en;2020-04-14T09:38:07Z;2;https://mirror.selfnet.de/c3subtitles/events/wikidatacon/2019/wikidatacon2019-1035-eng-Data_import_process_overview.en.srt;2020-04-14T10:14:17Z;Jtf5EbASXJmO;en
fa0b7043-5870-5bc4-955f-ca89824b1b5b;True;eng;en;2020-04-14T09:41:54Z;2;https://mirror.selfnet.de/c3subtitles/events/wikidatacon/2019/wikidatacon2019-9-eng-Data_quality_panel.en.srt;2020-04-14T10:14:12Z;cq5IDPKWNe4n;en
0ec6c1d1-ca89-5ace-8a4f-f256dc44f0bc;True;eng;en;2020-04-14T09:45:04Z;2;https://mirror.selfnet.de/c3subtitles/events/wikidatacon/2019/wikidatacon2019-6-eng-GLAM_panel.en.srt;2020-04-14T10:14:13Z;8TLvbBDQB7Sw;en
b175d492-f9ef-5fc1-ae21-2cc5830c850b;True;eng;en;2020-04-14T09:47:17Z;2;https://mirror.selfnet.de/c3subtitles/events/wikidatacon/2019/wikidatacon2019-3-eng-Glimpse_over_Wikidata.en.srt;2020-04-14T10:14:13Z;2MHgWzmBMktS;en
6ff57b14-2648-55f3-b4cc-c1ad7c20b405;True;eng;en;2020-04-14T09:49:19Z;2;https://mirror.selfnet.de/c3subtitles/events/wikidatacon/2019/wikidatacon2019-12-eng-Infoboxes_panel.en.srt;2020-04-14T10:14:21Z;ikPdNmATBB5d;en
c9cbb630-ef38-594f-a816-553aa3b2436d;True;eng;en;2020-04-14T09:50:26Z;2;https://mirror.selfnet.de/c3subtitles/events/wikidatacon/2019/wikidatacon2019-1059-eng-Inventaire_What_we_learnt_from_reusing_and_extending_Wikidata_shifting_data.en.srt;2020-04-14T10:14:14Z;B4EASBW8KEnI;en
5f5b3458-e69a-59ce-ae5e-6376e436ff84;True;eng;en;2020-04-14T09:51:11Z;2;https://mirror.selfnet.de/c3subtitles/events/wikidatacon/2019/wikidatacon2019-15-eng-Keynote_Questioning_Wikidata.en.srt;2020-04-14T10:14:06Z;nAxasM18c3x6;en
1998f87b-1276-5f6f-880e-5fe8e7ec6903;True;eng;en;2020-04-14T09:53:19Z;2;https://mirror.selfnet.de/c3subtitles/events/wikidatacon/2019/wikidatacon2019-14-eng-Keynote_Why_is_collecting_lexical_data_one_of_the_best_ways_we_can_help_support_underserved_and_endangered_languages.en.srt;2020-04-14T10:14:13Z;hDOkZzvZOkux;en
52f5e2bb-5827-5e28-986e-12d38fb059f2;True;eng;en;2020-04-14T09:55:08Z;2;https://mirror.selfnet.de/c3subtitles/events/wikidatacon/2019/wikidatacon2019-8-eng-Libraries_panel.en.srt;2020-04-14T10:14:14Z;EICInInHYj69;en
8565d26c-a383-5c23-b333-f8623ef69506;True;eng;en;2020-04-14T09:56:04Z;2;https://mirror.selfnet.de/c3subtitles/events/wikidatacon/2019/wikidatacon2019-18-eng-Lightning_talks_1.en.srt;2020-04-14T10:14:23Z;jG974V4MF0ZC;en
9ee834c1-486f-5583-901b-bf8224c6198d;True;eng;en;2020-04-14T09:56:29Z;2;https://mirror.selfnet.de/c3subtitles/events/wikidatacon/2019/wikidatacon2019-19-eng-Lightning_talks_2.en.srt;2020-04-14T10:14:15Z;7fCZMHN4mc3u;en
c3a0d85b-9d32-5c82-95b8-ed1fd13b5e05;True;eng;en;2020-04-14T09:57:17Z;2;https://mirror.selfnet.de/c3subtitles/events/wikidatacon/2019/wikidatacon2019-1060-eng-New_usages_of_Wikidata_to_support_underserved_language_communities.en.srt;2020-04-14T10:14:07Z;ksz16TCQN6DP;en
9283e2bd-6c34-5ca0-b481-820f1871fe55;True;eng;en;2020-04-14T09:57:56Z;2;https://mirror.selfnet.de/c3subtitles/events/wikidatacon/2019/wikidatacon2019-11-eng-Open_data_panel.en.srt;2020-04-14T10:14:06Z;Uzxn3lyTASZ7;en
b70ae8ac-c935-5d77-acd9-41737f53552b;True;eng;en;2020-04-14T09:58:30Z;2;https://mirror.selfnet.de/c3subtitles/events/wikidatacon/2019/wikidatacon2019-13-eng-OpenStreetMap_and_Wikidata.en.srt;2020-04-14T10:14:26Z;kcufQ6Gy0EN9;en
6b417bb0-2874-5632-8d7a-ddf36cf8c40e;True;eng;en;2020-04-14T09:59:04Z;2;https://mirror.selfnet.de/c3subtitles/events/wikidatacon/2019/wikidatacon2019-1147-eng-Project_WikiLoop.en.srt;2020-04-14T10:14:14Z;lHS9jhKyZvmV;en
af3f1bed-5512-5787-a906-1a13e95e3197;True;eng;en;2020-04-14T09:59:42Z;2;https://mirror.selfnet.de/c3subtitles/events/wikidatacon/2019/wikidatacon2019-1068-eng-Reinstating_Female_Artists_to_the_Cultural_Record_via_Wikidata.en.srt;2020-04-14T10:14:15Z;W6DBwNHOYznQ;en
6c07bee3-45ee-5863-8a49-9b64e4b51f11;True;eng;en;2020-04-14T10:00:20Z;2;https://mirror.selfnet.de/c3subtitles/events/wikidatacon/2019/wikidatacon2019-1074-eng-Sum_of_All_video_games_-_2019_edition.en.srt;2020-04-14T10:14:26Z;bZRnQkif5WIx;en
d2920d4f-97a7-5ba4-bd2d-aa2c7bb6c1fa;True;eng;en;2020-04-14T10:00:57Z;2;https://mirror.selfnet.de/c3subtitles/events/wikidatacon/2019/wikidatacon2019-1051-eng-Surviving_marriage_using_Wikidata.en.srt;2020-04-14T10:14:08Z;NXWEtcCyhmUm;en
37b85603-20af-564a-af71-32f7392d58a2;True;eng;en;2020-04-14T10:01:39Z;2;https://mirror.selfnet.de/c3subtitles/events/wikidatacon/2019/wikidatacon2019-1109-eng-Teaching_SPARQL_as_a_Foreign_Language.en.srt;2020-04-14T10:14:08Z;rYqJsrQh23ow;en
7be0e196-3b07-51c1-8c7c-3123fd2c707d;True;eng;en;2020-04-14T10:02:30Z;2;https://mirror.selfnet.de/c3subtitles/events/wikidatacon/2019/wikidatacon2019-1106-eng-Structuring_GLAM-Wiki_initiatives_with_Wikidata.en.srt;2020-04-14T10:14:26Z;pcvaTFzpkV2D;en
5df295d5-8c65-5786-8741-2af32baad10b;True;eng;en;2020-04-14T10:03:15Z;2;https://mirror.selfnet.de/c3subtitles/events/wikidatacon/2019/wikidatacon2019-1004-eng-Wikibase_for_Canadian_Indigenous_Content.en.srt;2020-04-14T10:14:07Z;EINIateNg7dq;en
45d4d6f7-3ea5-5dc0-878f-7a586c35604c;True;eng;en;2020-04-14T10:03:55Z;2;https://mirror.selfnet.de/c3subtitles/events/wikidatacon/2019/wikidatacon2019-10-eng-Wikicite_panel.en.srt;2020-04-14T11:14:06Z;dAnU1wXQCrI5;en
32db673d-3df7-5714-8a0c-addb8fe4e7ac;True;eng;en;2020-04-14T10:04:35Z;2;https://mirror.selfnet.de/c3subtitles/events/wikidatacon/2019/wikidatacon2019-17-eng-WikidataCon_Award_Ceremony.en.srt;2020-04-14T10:14:08Z;SS6RqoenD5mW;en
ca991a71-8758-58e4-ac2e-69133353dbdb;True;eng;en;2020-04-14T10:07:01Z;2;https://mirror.selfnet.de/c3subtitles/events/wikidatacon/2019/wikidatacon2019-2-eng-Wikidata_and_languages.en.srt;2020-04-14T11:14:05Z;yr5l95AeIg13;en
294d59cb-4698-5f97-a594-b44b8eb5ab3a;True;eng;en;2020-04-14T10:08:59Z;2;https://mirror.selfnet.de/c3subtitles/events/wikidatacon/2019/wikidatacon2019-1048-eng-Wikidata_for_Emerging_Communities_knowledge_gaps.en.srt;2020-04-14T11:14:08Z;MAw1j2jmUZ5g;en
51bfc541-1426-5b4e-aadf-86c7db936bf7;True;eng;en;2020-04-14T10:09:40Z;2;https://mirror.selfnet.de/c3subtitles/events/wikidatacon/2019/wikidatacon2019-1034-eng-Wikidata_works_for_Wales_-_Wikidata_and_the_Dictionary_of_Welsh_Biography.en.srt;2020-04-14T10:14:09Z;oEhR2dqLy0f2;en
7ff9e543-bede-58b5-b0f7-59f5b20f359b;True;eng;en;2020-04-14T10:10:28Z;2;https://mirror.selfnet.de/c3subtitles/events/wikidatacon/2019/wikidatacon2019-1077-eng-Wikidata_Commons_contribution_strategies_for_GLAM_organizations.en.srt;2020-04-14T11:14:07Z;VzEO9f2yzQzc;en
e077748b-daed-517b-b0bc-2970cac1f208;True;eng;en;2020-04-14T10:11:16Z;2;https://mirror.selfnet.de/c3subtitles/events/wikidatacon/2019/wikidatacon2019-1120-eng-Wikidata_knowledge_base_completion_using_multilingual_Wikipedia_fact_extraction.en.srt;2020-04-14T11:14:07Z;KHWXxgiJiYdI;en
cc72d2c9-d79e-50a2-8684-ef272bf4b47f;True;eng;en;2020-04-14T10:11:59Z;2;https://mirror.selfnet.de/c3subtitles/events/wikidatacon/2019/wikidatacon2019-1091-eng-Wikidata_Statistics_What_Where_and_How.en.srt;2020-04-14T11:14:04Z;6eBa19TZ1iFb;en
37c14087-d8f5-5340-bd0b-1cf9e1b8a55e;True;eng;en;2020-04-14T10:23:02Z;2;https://mirror.selfnet.de/c3subtitles/events/wikidatacon/2019/wikidatacon2019-5-eng-Wikibase_inspiration_panel.en.srt;2020-04-14T11:14:05Z;VORhJOpldrBZ;en
a0e6927b-ae7f-412d-b494-06dcc76911db;False;deu;de;2020-04-26T10:49:41Z;2;https://mirror.selfnet.de/c3subtitles/congress/36c3/36c3-10762-deu-eng-spa-Die_Zukunft_grenzueberschreitenden_Datenzugriffs_und_politischer_Verfolgung.de.srt;2020-04-26T10:53:41Z;w90Wb1hdEXFt;de
93c1500d-c639-4247-854e-6e51e167dbeb;False;spa;es;2020-04-27T03:17:37Z;34;https://mirror.selfnet.de/c3subtitles/congress/35c3/35c3-9997-deu-All_Creatures_Welcome.es.srt;2020-04-27T03:24:44Z;F6QRLY4cj1l7;es
fbfe920f-c312-4829-893b-1f68bddc80d9;False;eng;en;2020-04-29T10:30:04Z;2;https://mirror.selfnet.de/c3subtitles/congress/36c3/36c3-11010-eng-deu-spa-Protecting_the_Wild.en.srt;2020-04-29T10:32:22Z;Is4InYiSOp4b;en
c53f6fb8-8fe5-487f-9d5c-15ac56edd6b1;True;deu;de;2020-05-10T20:44:00Z;3;https://mirror.selfnet.de/c3subtitles/congress/33c3/33c3-8293-deu-eng-Netzpolitik_in_OEsterreich.de.srt;2020-05-10T21:14:03Z;ExWmG1qWoe1O;de
272dedf6-32ce-4020-af81-395eab2e5009;False;eng;en;2020-05-11T20:51:27Z;6;https://mirror.selfnet.de/c3subtitles/congress/36c3/36c3-10875-eng-deu-Hack_Curio.en.srt;2020-05-11T20:52:15Z;o0g2tCr7MyBx;en
3bb36130-4ae2-482d-9dde-7c1295269ed8;False;eng;en;2020-05-29T17:01:24Z;9;https://mirror.selfnet.de/c3subtitles/congress/36c3/36c3-10776-eng-deu-fra-Hebocon.en.srt;2020-05-29T17:03:20Z;h4Ddqug97G6q;en
3617ab07-b4ec-422e-a5df-a6ca16d8f3c1;True;deu;de;2020-08-30T09:00:10Z;18;https://mirror.selfnet.de/c3subtitles/congress/36c3/36c3-11006-deu-eng-fra-Der_Deep_Learning_Hype.de.srt;2020-08-30T09:14:03Z;uaV8yuTJh7Uu;de
81908e34-0cd2-5bf1-ad77-6825d8f96b56;True;eng;en;2020-08-30T10:16:45Z;6;https://mirror.selfnet.de/c3subtitles/congress/36c3/36c3-wikipakawg-77-eng-deu-Wikimedia_Cloud_Services_introduction.en.srt;2020-08-30T10:26:04Z;pJePClGwNpyq;en
1fa314fd-c59a-450b-8347-05224b473972;True;deu;de;2020-08-30T13:25:11Z;20;https://mirror.selfnet.de/c3subtitles/congress/36c3/36c3-10892-deu-eng-fra-Schweiz_Netzpolitik_zwischen_Bodensee_und_Matterhorn.de.srt;2020-08-30T14:14:02Z;4upKbFWUuthZ;de
;False;deu;de;2020-09-11T09:04:09Z;10;https://mirror.selfnet.de/c3subtitles//.de.srt;2020-09-15T14:05:11Z;gMyDgEUijecw;de
a86ef320-5bed-4539-aa3f-a6e8586f452d;True;eng;en;2020-09-12T15:02:06Z;10;https://mirror.selfnet.de/c3subtitles/congress/36c3/36c3-10689-eng-deu-fra-On_the_insecure_nature_of_turbine_control_systems_in_power_generation.en.srt;2020-09-12T15:14:03Z;ElouP4wOHS5A;en
